"category","demo_code","char_text","year","mean"
"Number of People in CU","LB11","Region of residence: midwest",2010,2.5
"Number of People in CU","LB11","Region of residence: midwest",2011,2.4
"Number of People in CU","LB11","Region of residence: midwest",2012,2.4
"Number of People in CU","LB11","Region of residence: midwest",2013,2.4
"Number of People in CU","LB11","Region of residence: northeast",1984,2.5
"Number of People in CU","LB11","Region of residence: northeast",1985,2.4
"Number of People in CU","LB11","Region of residence: northeast",1986,2.5
"Number of People in CU","LB11","Region of residence: northeast",1987,2.5
"Number of People in CU","LB11","Region of residence: northeast",1988,2.5
"Number of People in CU","LB11","Region of residence: northeast",1989,2.5
"Number of People in CU","LB11","Region of residence: northeast",1990,2.5
"Number of People in CU","LB11","Region of residence: northeast",1991,2.5
"Number of People in CU","LB11","Region of residence: northeast",1992,2.4
"Number of People in CU","LB11","Region of residence: northeast",1993,2.5
"Number of People in CU","LB11","Region of residence: northeast",1994,2.5
"Number of People in CU","LB11","Region of residence: northeast",1995,2.5
"Number of People in CU","LB11","Region of residence: northeast",1996,2.5
"Number of People in CU","LB11","Region of residence: northeast",1997,2.5
"Number of People in CU","LB11","Region of residence: northeast",1998,2.5
"Number of People in CU","LB11","Region of residence: northeast",1999,2.5
"Number of People in CU","LB11","Region of residence: northeast",2000,2.5
"Number of People in CU","LB11","Region of residence: northeast",2001,2.5
"Number of People in CU","LB11","Region of residence: northeast",2002,2.5
"Number of People in CU","LB11","Region of residence: northeast",2003,2.4
"Number of People in CU","LB11","Region of residence: northeast",2004,2.4
"Number of People in CU","LB11","Region of residence: northeast",2005,2.4
"Number of People in CU","LB11","Region of residence: northeast",2006,2.4
"Number of People in CU","LB11","Region of residence: northeast",2007,2.4
"Number of People in CU","LB11","Region of residence: northeast",2008,2.4
"Number of People in CU","LB11","Region of residence: northeast",2009,2.4
"Number of People in CU","LB11","Region of residence: northeast",2010,2.5
"Number of People in CU","LB11","Region of residence: northeast",2011,2.4
"Number of People in CU","LB11","Region of residence: northeast",2012,2.4
"Number of People in CU","LB11","Region of residence: northeast",2013,2.4
"Number of People in CU","LB11","Region of residence: south",1984,2.7
"Number of People in CU","LB11","Region of residence: south",1985,2.7
"Number of People in CU","LB11","Region of residence: south",1986,2.6
"Number of People in CU","LB11","Region of residence: south",1987,2.6
"Number of People in CU","LB11","Region of residence: south",1988,2.6
"Number of People in CU","LB11","Region of residence: south",1989,2.6
"Number of People in CU","LB11","Region of residence: south",1990,2.5
"Number of People in CU","LB11","Region of residence: south",1991,2.5
"Number of People in CU","LB11","Region of residence: south",1992,2.5
"Number of People in CU","LB11","Region of residence: south",1993,2.5
"Number of People in CU","LB11","Region of residence: south",1994,2.5
"Number of People in CU","LB11","Region of residence: south",1995,2.5
"Number of People in CU","LB11","Region of residence: south",1996,2.5
"Number of People in CU","LB11","Region of residence: south",1997,2.5
"Number of People in CU","LB11","Region of residence: south",1998,2.5
"Number of People in CU","LB11","Region of residence: south",1999,2.5
"Number of People in CU","LB11","Region of residence: south",2000,2.5
"Number of People in CU","LB11","Region of residence: south",2001,2.5
"Number of People in CU","LB11","Region of residence: south",2002,2.5
"Number of People in CU","LB11","Region of residence: south",2003,2.5
"Number of People in CU","LB11","Region of residence: south",2004,2.5
"Number of People in CU","LB11","Region of residence: south",2005,2.5
"Number of People in CU","LB11","Region of residence: south",2006,2.5
"Number of People in CU","LB11","Region of residence: south",2007,2.5
"Number of People in CU","LB11","Region of residence: south",2008,2.5
"Number of People in CU","LB11","Region of residence: south",2009,2.5
"Number of People in CU","LB11","Region of residence: south",2010,2.5
"Number of People in CU","LB11","Region of residence: south",2011,2.5
"Number of People in CU","LB11","Region of residence: south",2012,2.5
"Number of People in CU","LB11","Region of residence: south",2013,2.5
"Number of People in CU","LB11","Region of residence: west",1984,2.5
"Number of People in CU","LB11","Region of residence: west",1985,2.6
"Number of People in CU","LB11","Region of residence: west",1986,2.6
"Number of People in CU","LB11","Region of residence: west",1987,2.6
"Number of People in CU","LB11","Region of residence: west",1988,2.6
"Number of People in CU","LB11","Region of residence: west",1989,2.6
"Number of People in CU","LB11","Region of residence: west",1990,2.6
"Number of People in CU","LB11","Region of residence: west",1991,2.7
"Number of People in CU","LB11","Region of residence: west",1992,2.7
"Number of People in CU","LB11","Region of residence: west",1993,2.7
"Number of People in CU","LB11","Region of residence: west",1994,2.7
"Number of People in CU","LB11","Region of residence: west",1995,2.7
"Number of People in CU","LB11","Region of residence: west",1996,2.6
"Number of People in CU","LB11","Region of residence: west",1997,2.7
"Number of People in CU","LB11","Region of residence: west",1998,2.6
"Number of People in CU","LB11","Region of residence: west",1999,2.6
"Number of People in CU","LB11","Region of residence: west",2000,2.6
"Number of People in CU","LB11","Region of residence: west",2001,2.6
"Number of People in CU","LB11","Region of residence: west",2002,2.6
"Number of People in CU","LB11","Region of residence: west",2003,2.6
"Number of People in CU","LB11","Region of residence: west",2004,2.6
"Number of People in CU","LB11","Region of residence: west",2005,2.6
"Number of People in CU","LB11","Region of residence: west",2006,2.6
"Number of People in CU","LB11","Region of residence: west",2007,2.6
"Number of People in CU","LB11","Region of residence: west",2008,2.6
"Number of People in CU","LB11","Region of residence: west",2009,2.6
"Number of People in CU","LB11","Region of residence: west",2010,2.6
"Number of People in CU","LB11","Region of residence: west",2011,2.6
"Number of People in CU","LB11","Region of residence: west",2012,2.6
"Number of People in CU","LB11","Region of residence: west",2013,2.6
"Number of Vehicles","LB11","Region of residence: midwest",1984,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1985,2.2
"Number of Vehicles","LB11","Region of residence: midwest",1986,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1987,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1988,2.2
"Number of Vehicles","LB11","Region of residence: midwest",1989,2.2
"Number of Vehicles","LB11","Region of residence: midwest",1990,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1991,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1992,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1993,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1994,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1995,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1996,2.1
"Number of Vehicles","LB11","Region of residence: midwest",1997,2.2
"Number of Vehicles","LB11","Region of residence: midwest",1998,2.2
"Number of Vehicles","LB11","Region of residence: midwest",1999,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2000,2.2
"Number of Vehicles","LB11","Region of residence: midwest",2001,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2002,2.2
"Number of Vehicles","LB11","Region of residence: midwest",2003,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2004,2.2
"Number of Vehicles","LB11","Region of residence: midwest",2005,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2006,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2007,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2008,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2009,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2010,2.1
"Number of Vehicles","LB11","Region of residence: midwest",2011,2
"Number of Vehicles","LB11","Region of residence: midwest",2012,2
"Number of Vehicles","LB11","Region of residence: midwest",2013,2.1
"Number of Vehicles","LB11","Region of residence: northeast",1984,1.6
"Number of Vehicles","LB11","Region of residence: northeast",1985,1.5
"Number of Vehicles","LB11","Region of residence: northeast",1986,1.6
"Number of Vehicles","LB11","Region of residence: northeast",1987,1.6
"Number of Vehicles","LB11","Region of residence: northeast",1988,1.6
"Number of Vehicles","LB11","Region of residence: northeast",1989,1.6
"Number of Vehicles","LB11","Region of residence: northeast",1990,1.6
